index=958, ans=true, vars=32789, clauses=221296
index=959, ans=false, vars=50689, clauses=284360
index=960, ans=false, vars=55315, clauses=315933
index=961, ans=false, vars=46643, clauses=284055
index=962, ans=false, vars=19513, clauses=166313
index=963, ans=false, vars=74748, clauses=426195
index=964, ans=true, vars=61463, clauses=351933
index=965, ans=true, vars=79708, clauses=444215
index=966, ans=true, vars=46668, clauses=286262
index=967, ans=false, vars=51035, clauses=297914
index=968, ans=false, vars=51872, clauses=307495
index=969, ans=false, vars=14752, clauses=109817
index=970, ans=false, vars=36245, clauses=229295
index=971, ans=false, vars=38178, clauses=222999
index=972, ans=false, vars=38312, clauses=241774
index=973, ans=true, vars=38531, clauses=243915
index=974, ans=false, vars=49698, clauses=309354
index=975, ans=false, vars=43455, clauses=262763
index=976, ans=false, vars=23940, clauses=183983
index=977, ans=false, vars=39074, clauses=226693
index=978, ans=true, vars=17836, clauses=131960
index=979, ans=true, vars=31209, clauses=208392
index=980, ans=true, vars=22141, clauses=161461
index=981, ans=false, vars=40004, clauses=256429
index=982, ans=true, vars=82752, clauses=468519
index=983, ans=false, vars=30974, clauses=199815
index=984, ans=false, vars=21496, clauses=172833
index=985, ans=true, vars=143529, clauses=739346
index=986, ans=false, vars=26075, clauses=197190
index=987, ans=true, vars=22826, clauses=160349
index=988, ans=true, vars=51102, clauses=315897
index=989, ans=true, vars=33307, clauses=202598
index=990, ans=false, vars=74530, clauses=424710
index=991, ans=false, vars=15091, clauses=120048
index=992, ans=false, vars=28146, clauses=186664
index=993, ans=false, vars=55068, clauses=312535
index=994, ans=false, vars=31551, clauses=197059
index=995, ans=false, vars=37055, clauses=243292
index=996, ans=false, vars=24913, clauses=186106
index=997, ans=false, vars=34087, clauses=210302
index=998, ans=false, vars=38571, clauses=255751
index=999, ans=false, vars=18036, clauses=142687
index=1000, ans=false, vars=32359, clauses=213490
index=1001, ans=false, vars=32140, clauses=205537
index=1002, ans=false, vars=13870, clauses=112537
index=1003, ans=false, vars=53544, clauses=308275
index=1004, ans=false, vars=39999, clauses=253446
index=1005, ans=false, vars=34488, clauses=216854
index=1006, ans=false, vars=51081, clauses=300494
index=1007, ans=true, vars=40821, clauses=252303
index=1008, ans=false, vars=22571, clauses=174204
index=1009, ans=false, vars=50402, clauses=307928
index=1010, ans=false, vars=32444, clauses=215526
index=1011, ans=false, vars=28000, clauses=192152
index=1012, ans=false, vars=34515, clauses=225499
index=1013, ans=false, vars=28136, clauses=176778
index=1014, ans=false, vars=15810, clauses=137199
index=1015, ans=false, vars=26986, clauses=180519
index=1016, ans=true, vars=44629, clauses=264748
index=1017, ans=false, vars=80183, clauses=454356
index=1018, ans=true, vars=62519, clauses=366839
index=1019, ans=true, vars=38902, clauses=247855
index=1020, ans=true, vars=21525, clauses=176111
index=1021, ans=false, vars=37690, clauses=232087
index=1022, ans=false, vars=35513, clauses=218376
index=1023, ans=true, vars=49119, clauses=294966
index=1024, ans=false, vars=16360, clauses=118536
index=1025, ans=false, vars=48891, clauses=284638
index=1026, ans=true, vars=104336, clauses=541305
index=1027, ans=true, vars=48474, clauses=281373
index=1028, ans=false, vars=77245, clauses=417525
index=1029, ans=false, vars=54686, clauses=317198
index=1030, ans=false, vars=46520, clauses=289404
index=1031, ans=false, vars=25639, clauses=183305
index=1032, ans=true, vars=63586, clauses=359319
index=1033, ans=true, vars=44569, clauses=263606
index=1034, ans=false, vars=74725, clauses=431744
index=1035, ans=false, vars=57825, clauses=327670
index=1036, ans=false, vars=58934, clauses=353089
index=1037, ans=false, vars=73822, clauses=415978
index=1038, ans=false, vars=35071, clauses=219634
index=1039, ans=true, vars=31274, clauses=200689
index=1040, ans=false, vars=26845, clauses=186314
index=1041, ans=false, vars=48612, clauses=276483
index=1042, ans=false, vars=36448, clauses=237614
index=1043, ans=false, vars=33750, clauses=215297
index=1044, ans=false, vars=45788, clauses=276590
index=1045, ans=true, vars=47794, clauses=297059
index=1046, ans=true, vars=38811, clauses=248912
index=1047, ans=true, vars=29203, clauses=184961
index=1048, ans=false, vars=49472, clauses=305192
index=1049, ans=false, vars=54385, clauses=322260
index=1050, ans=false, vars=46523, clauses=283073
index=1051, ans=false, vars=21312, clauses=153273
index=1052, ans=true, vars=39062, clauses=244337
index=1053, ans=false, vars=28678, clauses=214027
index=1054, ans=false, vars=69572, clauses=402549
index=1055, ans=false, vars=37905, clauses=231936
index=1056, ans=false, vars=34483, clauses=239008
index=1057, ans=false, vars=15307, clauses=107544
index=1058, ans=true, vars=41909, clauses=252032
index=1059, ans=false, vars=30161, clauses=203473
index=1060, ans=true, vars=24109, clauses=167457
index=1061, ans=false, vars=38713, clauses=256707
index=1062, ans=false, vars=26009, clauses=184184
index=1063, ans=true, vars=25139, clauses=171300
index=1064, ans=false, vars=22236, clauses=159935
index=1065, ans=false, vars=10081, clauses=109438
index=1066, ans=false, vars=25945, clauses=190026
index=1067, ans=true, vars=31228, clauses=205530
index=1068, ans=true, vars=43572, clauses=263822
index=1069, ans=true, vars=44876, clauses=278467
index=1070, ans=false, vars=17102, clauses=122575
index=1071, ans=false, vars=21936, clauses=173956
index=1072, ans=false, vars=44687, clauses=287669
index=1073, ans=false, vars=44293, clauses=268071
index=1074, ans=false, vars=56769, clauses=325254
index=1075, ans=false, vars=13598, clauses=110250
index=1076, ans=false, vars=18992, clauses=132797
index=1077, ans=false, vars=37716, clauses=239861
index=1078, ans=false, vars=13801, clauses=110788
index=1079, ans=false, vars=35064, clauses=217618
index=1080, ans=false, vars=27054, clauses=168307
index=1081, ans=false, vars=51967, clauses=293411
index=1082, ans=true, vars=59470, clauses=325465
index=1083, ans=true, vars=46655, clauses=292921
index=1084, ans=false, vars=59053, clauses=346252
index=1085, ans=false, vars=27084, clauses=198871
index=1086, ans=false, vars=46364, clauses=289168
index=1087, ans=false, vars=30482, clauses=175604
index=1088, ans=false, vars=23225, clauses=169649
index=1089, ans=false, vars=16630, clauses=133461
index=1090, ans=false, vars=46959, clauses=269805
index=1091, ans=false, vars=17072, clauses=138871
index=1092, ans=true, vars=37869, clauses=243919
index=1093, ans=false, vars=18350, clauses=147787
index=1094, ans=false, vars=26642, clauses=196586
index=1095, ans=false, vars=27792, clauses=184311
index=1096, ans=false, vars=24242, clauses=173573
index=1097, ans=true, vars=91153, clauses=492063
index=1098, ans=true, vars=32700, clauses=222623
index=1099, ans=false, vars=85215, clauses=445538
index=1100, ans=true, vars=40929, clauses=250733
index=1101, ans=false, vars=18232, clauses=148339
index=1102, ans=false, vars=31982, clauses=199842
index=1103, ans=false, vars=44444, clauses=248470
index=1104, ans=true, vars=67193, clauses=380772
index=1105, ans=true, vars=53897, clauses=330920
index=1106, ans=true, vars=51575, clauses=312225
index=1107, ans=false, vars=40638, clauses=273068
index=1108, ans=false, vars=11203, clauses=110124
index=1109, ans=false, vars=20727, clauses=170286
index=1110, ans=false, vars=35033, clauses=209140
index=1111, ans=false, vars=29971, clauses=207940
index=1112, ans=false, vars=35401, clauses=226623
index=1113, ans=false, vars=33599, clauses=220676
index=1114, ans=true, vars=24540, clauses=166553
index=1115, ans=false, vars=18919, clauses=146372
index=1116, ans=true, vars=53236, clauses=328881
index=1117, ans=false, vars=85189, clauses=460006
index=1118, ans=false, vars=43854, clauses=240225
index=1119, ans=false, vars=16942, clauses=123154
index=1120, ans=true, vars=58118, clauses=351238
index=1121, ans=false, vars=15790, clauses=138111
index=1122, ans=true, vars=42594, clauses=298081
index=1123, ans=false, vars=55662, clauses=299448
index=1124, ans=false, vars=40644, clauses=252213
index=1125, ans=false, vars=19213, clauses=149341
index=1126, ans=false, vars=57690, clauses=346777
index=1127, ans=true, vars=48069, clauses=282053
index=1128, ans=false, vars=46970, clauses=274864
index=1129, ans=false, vars=28834, clauses=197480
index=1130, ans=true, vars=41764, clauses=237077
index=1131, ans=false, vars=15474, clauses=107164
index=1132, ans=true, vars=22347, clauses=169240
index=1133, ans=true, vars=29028, clauses=214131
index=1134, ans=false, vars=27957, clauses=202716
index=1135, ans=true, vars=39444, clauses=253804
index=1136, ans=false, vars=25959, clauses=169178
index=1137, ans=true, vars=68585, clauses=386922
index=1138, ans=true, vars=45586, clauses=285125
index=1139, ans=false, vars=31890, clauses=192412
index=1140, ans=false, vars=24606, clauses=181442
index=1141, ans=false, vars=46088, clauses=298161
index=1142, ans=false, vars=79423, clauses=449426
index=1143, ans=false, vars=15281, clauses=117079
index=1144, ans=false, vars=31196, clauses=209599
index=1145, ans=false, vars=33037, clauses=205406
index=1146, ans=true, vars=58247, clauses=336072
index=1147, ans=true, vars=39435, clauses=253150
index=1148, ans=true, vars=38776, clauses=251240
index=1149, ans=false, vars=42793, clauses=277041
index=1150, ans=false, vars=66522, clauses=371771
index=1151, ans=true, vars=106256, clauses=572763
index=1152, ans=true, vars=27568, clauses=191274
index=1153, ans=false, vars=27265, clauses=205582
index=1154, ans=false, vars=40654, clauses=246404
index=1155, ans=false, vars=35656, clauses=230340
index=1156, ans=false, vars=16429, clauses=124311
index=1157, ans=false, vars=42363, clauses=273554
index=1158, ans=false, vars=26146, clauses=198114
index=1159, ans=false, vars=83263, clauses=471045
index=1160, ans=false, vars=38066, clauses=248018
index=1161, ans=false, vars=30536, clauses=211526
index=1162, ans=true, vars=71632, clauses=415046
index=1163, ans=false, vars=67725, clauses=376390
index=1164, ans=true, vars=20289, clauses=154012
index=1165, ans=false, vars=8295, clauses=75182
index=1166, ans=false, vars=23818, clauses=157608
index=1167, ans=true, vars=37155, clauses=226696
index=1168, ans=true, vars=46684, clauses=271435
index=1169, ans=true, vars=42281, clauses=258159
index=1170, ans=true, vars=17990, clauses=144856
index=1171, ans=true, vars=56312, clauses=328800
index=1172, ans=false, vars=57763, clauses=359800
index=1173, ans=false, vars=31707, clauses=217386
index=1174, ans=true, vars=56169, clauses=343120
index=1175, ans=true, vars=32510, clauses=234020
index=1176, ans=true, vars=53227, clauses=309417
index=1177, ans=true, vars=52703, clauses=320172
index=1178, ans=false, vars=17567, clauses=136610
index=1179, ans=false, vars=49341, clauses=286795
index=1180, ans=false, vars=20146, clauses=148059
index=1181, ans=true, vars=46453, clauses=285917
index=1182, ans=false, vars=36838, clauses=241754
index=1183, ans=true, vars=51424, clauses=296878
index=1184, ans=false, vars=59652, clauses=342205
index=1185, ans=false, vars=32895, clauses=229986
index=1186, ans=true, vars=40109, clauses=258526
index=1187, ans=false, vars=19470, clauses=160883
index=1188, ans=false, vars=45663, clauses=289755
index=1189, ans=true, vars=40994, clauses=253999
index=1190, ans=false, vars=35262, clauses=226146
index=1191, ans=false, vars=45391, clauses=284231
index=1192, ans=false, vars=17666, clauses=137804
index=1193, ans=true, vars=57395, clauses=344466
index=1194, ans=false, vars=19949, clauses=155171
index=1195, ans=false, vars=15712, clauses=130151
index=1196, ans=false, vars=20733, clauses=144633
index=1197, ans=true, vars=68621, clauses=388551
index=1198, ans=true, vars=35423, clauses=236920
index=1199, ans=false, vars=18620, clauses=141518
index=1200, ans=false, vars=25156, clauses=173920
index=1201, ans=true, vars=34641, clauses=205529
index=1202, ans=false, vars=37604, clauses=248084
index=1203, ans=true, vars=21841, clauses=168477
index=1204, ans=true, vars=24187, clauses=164541
index=1205, ans=false, vars=63184, clauses=356026
index=1206, ans=false, vars=39152, clauses=261451
index=1207, ans=false, vars=37418, clauses=235926
index=1208, ans=false, vars=11678, clauses=101953
index=1209, ans=false, vars=48197, clauses=287168
index=1210, ans=true, vars=61771, clauses=350312
index=1211, ans=false, vars=21388, clauses=160031
index=1212, ans=true, vars=103251, clauses=570802
index=1213, ans=false, vars=33921, clauses=207816
index=1214, ans=false, vars=40225, clauses=254174
index=1215, ans=true, vars=29757, clauses=190954
index=1216, ans=false, vars=34427, clauses=219422
index=1217, ans=false, vars=30643, clauses=202552
index=1218, ans=true, vars=90523, clauses=504856
index=1219, ans=true, vars=36977, clauses=221834
index=1220, ans=false, vars=21509, clauses=139652
index=1221, ans=false, vars=40479, clauses=258792
index=1222, ans=false, vars=31102, clauses=223832
index=1223, ans=true, vars=23271, clauses=174321
index=1224, ans=false, vars=16146, clauses=142226
index=1225, ans=false, vars=55096, clauses=309127
index=1226, ans=false, vars=51059, clauses=294592
index=1227, ans=false, vars=39817, clauses=244074
index=1228, ans=true, vars=24685, clauses=161171
index=1229, ans=true, vars=48531, clauses=296012
index=1230, ans=false, vars=44727, clauses=268268
index=1231, ans=true, vars=48248, clauses=300274
index=1232, ans=true, vars=70696, clauses=398438
index=1233, ans=false, vars=35773, clauses=249198
index=1234, ans=false, vars=59628, clauses=371489
index=1235, ans=false, vars=35318, clauses=231647
index=1236, ans=true, vars=32778, clauses=216577
index=1237, ans=false, vars=49501, clauses=274126
index=1238, ans=true, vars=43601, clauses=280087
index=1239, ans=false, vars=23074, clauses=147892
index=1240, ans=false, vars=16772, clauses=136818
index=1241, ans=false, vars=26682, clauses=184026
index=1242, ans=false, vars=69656, clauses=398627
index=1243, ans=false, vars=24529, clauses=182264
index=1244, ans=true, vars=32473, clauses=204164
index=1245, ans=false, vars=37532, clauses=248875
index=1246, ans=false, vars=47249, clauses=286989
index=1247, ans=true, vars=23729, clauses=178281
index=1248, ans=false, vars=38338, clauses=246511
index=1249, ans=false, vars=41185, clauses=257208
index=1250, ans=false, vars=53449, clauses=320840
index=1251, ans=true, vars=46511, clauses=297094
index=1252, ans=false, vars=51882, clauses=305215
index=1253, ans=false, vars=41349, clauses=270585
index=1254, ans=true, vars=123890, clauses=639705
index=1255, ans=true, vars=22489, clauses=138743
index=1256, ans=false, vars=38079, clauses=241795
index=1257, ans=true, vars=28661, clauses=202383
index=1258, ans=false, vars=82256, clauses=431056
index=1259, ans=false, vars=25450, clauses=185033
index=1260, ans=false, vars=33208, clauses=212774
index=1261, ans=false, vars=27379, clauses=214608
index=1262, ans=false, vars=39940, clauses=266040
index=1263, ans=true, vars=19560, clauses=160176
index=1264, ans=false, vars=48483, clauses=287171
index=1265, ans=false, vars=41843, clauses=244110
index=1266, ans=true, vars=38594, clauses=233410
index=1267, ans=false, vars=57967, clauses=336258
index=1268, ans=false, vars=46485, clauses=262941
index=1269, ans=false, vars=66132, clauses=360688
index=1270, ans=false, vars=17859, clauses=131439
index=1271, ans=false, vars=29897, clauses=203856
index=1272, ans=true, vars=32960, clauses=201019
index=1273, ans=true, vars=43503, clauses=252946
index=1274, ans=false, vars=51608, clauses=315583
index=1275, ans=false, vars=51027, clauses=306727
index=1276, ans=false, vars=11324, clauses=97952
index=1277, ans=false, vars=40369, clauses=255247
index=1278, ans=true, vars=60414, clauses=349076
index=1279, ans=false, vars=23381, clauses=168792
index=1280, ans=true, vars=50376, clauses=288835
index=1281, ans=false, vars=16829, clauses=145709
index=1282, ans=false, vars=40988, clauses=264633
index=1283, ans=false, vars=55827, clauses=334101
index=1284, ans=false, vars=52896, clauses=310639
index=1285, ans=false, vars=25565, clauses=188646
index=1286, ans=true, vars=57412, clauses=356584
index=1287, ans=true, vars=58009, clauses=350622
index=1288, ans=false, vars=24391, clauses=182343
index=1289, ans=false, vars=14966, clauses=129079
index=1290, ans=false, vars=43470, clauses=276034
index=1291, ans=false, vars=29036, clauses=193192
index=1292, ans=true, vars=48448, clauses=287210
index=1293, ans=false, vars=26846, clauses=183246
index=1294, ans=false, vars=45153, clauses=274085
index=1295, ans=false, vars=67240, clauses=387309
index=1296, ans=false, vars=54647, clauses=305950
index=1297, ans=true, vars=59981, clauses=342883
index=1298, ans=false, vars=29442, clauses=202181
index=1299, ans=false, vars=30148, clauses=209956
index=1300, ans=false, vars=21468, clauses=147866
index=1301, ans=true, vars=62290, clauses=343882
index=1302, ans=true, vars=46121, clauses=281540
index=1303, ans=false, vars=30203, clauses=199359
index=1304, ans=false, vars=36341, clauses=235241
index=1305, ans=false, vars=39478, clauses=248080
index=1306, ans=true, vars=85117, clauses=471944
index=1307, ans=true, vars=45974, clauses=276796
index=1308, ans=false, vars=25173, clauses=190669
index=1309, ans=false, vars=30586, clauses=206172
index=1310, ans=false, vars=29922, clauses=180890
index=1311, ans=true, vars=55914, clauses=332295
index=1312, ans=false, vars=28099, clauses=181172
index=1313, ans=false, vars=24156, clauses=168705
index=1314, ans=true, vars=52294, clauses=309804
index=1315, ans=false, vars=81361, clauses=455676
index=1316, ans=false, vars=28873, clauses=178967
index=1317, ans=true, vars=64620, clauses=378357
index=1318, ans=true, vars=15959, clauses=145608
index=1319, ans=false, vars=23559, clauses=167287
index=1320, ans=false, vars=76008, clauses=428948
index=1321, ans=true, vars=15225, clauses=119031
index=1322, ans=true, vars=39223, clauses=253381
index=1323, ans=true, vars=46615, clauses=280870
index=1324, ans=false, vars=33065, clauses=223070
index=1325, ans=false, vars=19467, clauses=147316
index=1326, ans=true, vars=51675, clauses=295246
index=1327, ans=false, vars=36655, clauses=257712
index=1328, ans=false, vars=56725, clauses=330130
index=1329, ans=false, vars=64798, clauses=375582
index=1330, ans=true, vars=22566, clauses=164174
index=1331, ans=false, vars=18030, clauses=131320
index=1332, ans=true, vars=25730, clauses=177491
index=1333, ans=false, vars=18743, clauses=151452
index=1334, ans=false, vars=35639, clauses=222384
index=1335, ans=true, vars=37122, clauses=231858
index=1336, ans=false, vars=29634, clauses=196118
index=1337, ans=false, vars=29934, clauses=213560
index=1338, ans=false, vars=59885, clauses=328061
index=1339, ans=false, vars=35827, clauses=211132
index=1340, ans=true, vars=27793, clauses=181855
index=1341, ans=false, vars=21337, clauses=131756
index=1342, ans=false, vars=39360, clauses=236370
index=1343, ans=false, vars=19077, clauses=153884
index=1344, ans=false, vars=43419, clauses=285743
index=1345, ans=false, vars=33660, clauses=210560
index=1346, ans=false, vars=24760, clauses=157356
index=1347, ans=false, vars=39706, clauses=263105
index=1348, ans=false, vars=45076, clauses=278745
index=1349, ans=true, vars=32060, clauses=216113
index=1350, ans=true, vars=25444, clauses=184040
index=1351, ans=false, vars=53816, clauses=331029
index=1352, ans=false, vars=92344, clauses=489168
index=1353, ans=false, vars=15651, clauses=141048
index=1354, ans=false, vars=15195, clauses=121775
index=1355, ans=false, vars=20210, clauses=154093
index=1356, ans=false, vars=53706, clauses=308759
index=1357, ans=true, vars=36876, clauses=227765
index=1358, ans=false, vars=11571, clauses=88335
index=1359, ans=false, vars=17330, clauses=134851
index=1360, ans=false, vars=26726, clauses=190396
index=1361, ans=false, vars=61703, clauses=377987
index=1362, ans=true, vars=39916, clauses=229555
index=1363, ans=true, vars=46402, clauses=268033
index=1364, ans=false, vars=37350, clauses=234289
index=1365, ans=false, vars=41892, clauses=272902
index=1366, ans=true, vars=23527, clauses=184553
index=1367, ans=false, vars=39519, clauses=247008
index=1368, ans=false, vars=52599, clauses=332299
index=1369, ans=true, vars=37586, clauses=234233
index=1370, ans=true, vars=13905, clauses=91187
index=1371, ans=false, vars=47845, clauses=303679
index=1372, ans=false, vars=22439, clauses=176852
index=1373, ans=true, vars=53762, clauses=323247
index=1374, ans=true, vars=99786, clauses=526425
index=1375, ans=false, vars=14649, clauses=128860
index=1376, ans=false, vars=47459, clauses=271856
index=1377, ans=false, vars=49192, clauses=293209
index=1378, ans=false, vars=58768, clauses=333669
index=1379, ans=false, vars=78798, clauses=433198
index=1380, ans=false, vars=63076, clauses=363547
index=1381, ans=false, vars=25223, clauses=185497
index=1382, ans=false, vars=27285, clauses=176761
index=1383, ans=false, vars=41258, clauses=255935
index=1384, ans=true, vars=54564, clauses=310122
index=1385, ans=false, vars=29282, clauses=204419
index=1386, ans=false, vars=59305, clauses=362686
index=1387, ans=true, vars=39822, clauses=245321
index=1388, ans=false, vars=55528, clauses=327954
index=1389, ans=false, vars=21814, clauses=164423
index=1390, ans=false, vars=11296, clauses=95445
index=1391, ans=false, vars=20874, clauses=139681
index=1392, ans=false, vars=35781, clauses=250796
index=1393, ans=true, vars=37059, clauses=224136
index=1394, ans=false, vars=50106, clauses=293218
index=1395, ans=false, vars=33196, clauses=204811
index=1396, ans=false, vars=16491, clauses=133554
index=1397, ans=false, vars=28392, clauses=199937
index=1398, ans=true, vars=48145, clauses=294935
index=1399, ans=false, vars=25021, clauses=171829
index=1400, ans=true, vars=66519, clauses=390365
index=1401, ans=false, vars=12808, clauses=108159
index=1402, ans=false, vars=35819, clauses=236801
index=1403, ans=false, vars=12554, clauses=122915
index=1404, ans=false, vars=17751, clauses=133460
index=1405, ans=false, vars=55248, clauses=318894
index=1406, ans=true, vars=41182, clauses=243488
index=1407, ans=false, vars=27343, clauses=196642
index=1408, ans=false, vars=32551, clauses=207284
index=1409, ans=false, vars=37284, clauses=240494
index=1410, ans=false, vars=19852, clauses=148916
index=1411, ans=false, vars=31638, clauses=194755
index=1412, ans=false, vars=22675, clauses=168999
index=1413, ans=false, vars=51599, clauses=308260
index=1414, ans=false, vars=27340, clauses=196766
index=1415, ans=false, vars=28314, clauses=191790
index=1416, ans=false, vars=39057, clauses=243387
index=1417, ans=false, vars=52251, clauses=315216
index=1418, ans=false, vars=20296, clauses=151037
index=1419, ans=false, vars=21618, clauses=154438
index=1420, ans=false, vars=13365, clauses=124592
index=1421, ans=false, vars=44326, clauses=278730
index=1422, ans=false, vars=21970, clauses=164820
index=1423, ans=false, vars=16336, clauses=153349
index=1424, ans=false, vars=29349, clauses=182303
index=1425, ans=false, vars=35657, clauses=240232
index=1426, ans=true, vars=18741, clauses=140447
index=1427, ans=true, vars=37685, clauses=250308
index=1428, ans=true, vars=23216, clauses=183131
index=1429, ans=true, vars=14039, clauses=128934
index=1430, ans=false, vars=28225, clauses=203087
index=1431, ans=false, vars=16542, clauses=154300
index=1432, ans=true, vars=71966, clauses=393868
index=1433, ans=true, vars=52265, clauses=306638
index=1434, ans=false, vars=16102, clauses=126100
index=1435, ans=false, vars=17551, clauses=141524
index=1436, ans=true, vars=29944, clauses=194076
index=1437, ans=false, vars=41986, clauses=264671
index=1438, ans=false, vars=62199, clauses=360586
index=1439, ans=true, vars=26865, clauses=174826
index=1440, ans=true, vars=14493, clauses=119281
index=1441, ans=false, vars=27306, clauses=186474
index=1442, ans=false, vars=39974, clauses=242405
index=1443, ans=false, vars=36805, clauses=223419
index=1444, ans=true, vars=49057, clauses=285320
index=1445, ans=false, vars=16042, clauses=117091
index=1446, ans=false, vars=19964, clauses=137337
index=1447, ans=true, vars=48297, clauses=298750
index=1448, ans=true, vars=37461, clauses=232982
index=1449, ans=true, vars=49430, clauses=286379
index=1450, ans=false, vars=32072, clauses=215648
index=1451, ans=false, vars=72612, clauses=395091
index=1452, ans=true, vars=48388, clauses=303981
index=1453, ans=false, vars=29531, clauses=186485
index=1454, ans=true, vars=61145, clauses=341328
index=1455, ans=false, vars=55584, clauses=314800
index=1456, ans=true, vars=38656, clauses=234024
index=1457, ans=true, vars=32919, clauses=218569
index=1458, ans=false, vars=44979, clauses=287327
index=1459, ans=false, vars=23491, clauses=154947
index=1460, ans=false, vars=35260, clauses=245651
index=1461, ans=false, vars=20934, clauses=131288
index=1462, ans=false, vars=50498, clauses=292403
index=1463, ans=false, vars=46781, clauses=272936
index=1464, ans=true, vars=37162, clauses=229195
index=1465, ans=false, vars=24254, clauses=181857
index=1466, ans=true, vars=31536, clauses=215549
index=1467, ans=false, vars=51200, clauses=292485
index=1468, ans=false, vars=20780, clauses=133011
index=1469, ans=false, vars=18820, clauses=157983
index=1470, ans=false, vars=15893, clauses=117557
index=1471, ans=true, vars=37617, clauses=243898
index=1472, ans=false, vars=31308, clauses=201992
index=1473, ans=false, vars=27963, clauses=197981
index=1474, ans=true, vars=31036, clauses=218031
index=1475, ans=false, vars=23911, clauses=181167
index=1476, ans=true, vars=96366, clauses=520921
index=1477, ans=false, vars=25474, clauses=182138
index=1478, ans=false, vars=61154, clauses=345095
index=1479, ans=false, vars=14190, clauses=125057
index=1480, ans=false, vars=24723, clauses=176639
index=1481, ans=false, vars=22422, clauses=140539
index=1482, ans=false, vars=72239, clauses=406495
index=1483, ans=false, vars=46186, clauses=274831
index=1484, ans=false, vars=39215, clauses=253546
index=1485, ans=false, vars=33469, clauses=217334
index=1486, ans=false, vars=79684, clauses=448304
index=1487, ans=true, vars=29711, clauses=208847
index=1488, ans=false, vars=34012, clauses=216441
index=1489, ans=false, vars=92015, clauses=486610
index=1490, ans=false, vars=56730, clauses=335724
index=1491, ans=false, vars=30803, clauses=213101
index=1492, ans=false, vars=35121, clauses=224476
index=1493, ans=false, vars=46645, clauses=275158
index=1494, ans=false, vars=28410, clauses=201955
index=1495, ans=false, vars=33646, clauses=194112
index=1496, ans=false, vars=54075, clauses=326759
index=1497, ans=false, vars=38654, clauses=247126
index=1498, ans=false, vars=37645, clauses=215586
index=1499, ans=false, vars=33857, clauses=226244
index=1500, ans=true, vars=33565, clauses=221082
index=1501, ans=false, vars=9169, clauses=100922
index=1502, ans=false, vars=39928, clauses=234918
index=1503, ans=false, vars=20978, clauses=148028
index=1504, ans=false, vars=67814, clauses=376622
index=1505, ans=true, vars=33455, clauses=222350
index=1506, ans=false, vars=41374, clauses=258928
index=1507, ans=true, vars=42122, clauses=238648
index=1508, ans=false, vars=32892, clauses=227385
index=1509, ans=false, vars=27069, clauses=172801
index=1510, ans=false, vars=19844, clauses=139692
index=1511, ans=false, vars=26524, clauses=175664
index=1512, ans=true, vars=39881, clauses=248407
index=1513, ans=false, vars=26289, clauses=158635
index=1514, ans=true, vars=23200, clauses=181743
index=1515, ans=false, vars=29925, clauses=178045
index=1516, ans=false, vars=27347, clauses=186759
index=1517, ans=false, vars=28169, clauses=187923
index=1518, ans=false, vars=53934, clauses=338741
index=1519, ans=false, vars=34605, clauses=222891
index=1520, ans=false, vars=50457, clauses=308744
index=1521, ans=false, vars=31382, clauses=206984
index=1522, ans=false, vars=21189, clauses=162998
index=1523, ans=false, vars=20184, clauses=141844
index=1524, ans=true, vars=66235, clauses=389665
index=1525, ans=false, vars=36402, clauses=221534
index=1526, ans=false, vars=55672, clauses=333677
index=1527, ans=false, vars=47762, clauses=300651
index=1528, ans=false, vars=54124, clauses=333745
index=1529, ans=true, vars=45410, clauses=284955
index=1530, ans=false, vars=25135, clauses=163348
index=1531, ans=false, vars=37789, clauses=247484
index=1532, ans=false, vars=24428, clauses=189904
index=1533, ans=true, vars=32981, clauses=220843
index=1534, ans=true, vars=22258, clauses=141018
index=1535, ans=true, vars=39335, clauses=259030
index=1536, ans=false, vars=19098, clauses=142988
index=1537, ans=false, vars=31885, clauses=198144
index=1538, ans=false, vars=86152, clauses=454542
index=1539, ans=true, vars=58177, clauses=331193
index=1540, ans=false, vars=58250, clauses=345499
index=1541, ans=false, vars=34557, clauses=231799
index=1542, ans=true, vars=64707, clauses=363153
index=1543, ans=false, vars=45849, clauses=285893
index=1544, ans=false, vars=59303, clauses=339489
index=1545, ans=false, vars=23818, clauses=145021
index=1546, ans=false, vars=30953, clauses=196889
index=1547, ans=false, vars=45774, clauses=278785
index=1548, ans=false, vars=57471, clauses=329861
index=1549, ans=true, vars=26964, clauses=162688
index=1550, ans=false, vars=43565, clauses=286295
index=1551, ans=true, vars=37434, clauses=215405
index=1552, ans=false, vars=49670, clauses=314420
index=1553, ans=false, vars=28980, clauses=200067
index=1554, ans=false, vars=21458, clauses=170172
index=1555, ans=false, vars=36523, clauses=235500
index=1556, ans=false, vars=43633, clauses=254788
index=1557, ans=false, vars=41802, clauses=257358
index=1558, ans=false, vars=26230, clauses=193365
index=1559, ans=true, vars=43588, clauses=266727
index=1560, ans=false, vars=30482, clauses=184897
index=1561, ans=false, vars=20849, clauses=153512
index=1562, ans=false, vars=22567, clauses=153844
index=1563, ans=false, vars=66730, clauses=396526
index=1564, ans=false, vars=31430, clauses=202151
index=1565, ans=true, vars=73606, clauses=404947
index=1566, ans=false, vars=19883, clauses=145168
index=1567, ans=false, vars=25048, clauses=177652
